time	V(n002)	V(n004)
1.881202686727638e+000	2.319934e-001	4.805397e+000
1.881202692881893e+000	1.873084e-001	4.852119e+000
1.881202702110542e+000	1.288631e-001	4.912102e+000
1.881202708797106e+000	9.599259e-002	4.943479e+000
1.881202717110010e+000	6.673023e-002	4.967647e+000
1.881202720742570e+000	5.763233e-002	4.974019e+000
1.881202724819721e+000	5.045730e-002	4.978277e+000
1.881202729904256e+000	4.373335e-002	4.981912e+000
1.881202735201895e+000	3.858630e-002	4.984470e+000
1.881202741106489e+000	3.447238e-002	4.986384e+000
1.881202748721487e+000	3.070297e-002	4.988052e+000
1.881202757173484e+000	2.777203e-002	4.989299e+000
1.881202767907292e+000	2.521703e-002	4.990354e+000
1.881202780601240e+000	2.316393e-002	4.991183e+000
1.881202797385981e+000	2.136140e-002	4.991899e+000
1.881202818483282e+000	1.987976e-002	4.992480e+000
1.881202845834000e+000	1.865045e-002	4.992957e+000
1.881202880331294e+000	1.767330e-002	4.993333e+000
1.881202926722641e+000	1.686131e-002	4.993645e+000
1.881202987220121e+000	1.621980e-002	4.993890e+000
1.881203071367531e+000	1.569526e-002	4.994090e+000
1.881203184338264e+000	1.529419e-002	4.994242e+000
1.881203348151896e+000	1.497892e-002	4.994361e+000
1.881203575566007e+000	1.475568e-002	4.994446e+000
1.881203922992065e+000	1.459950e-002	4.994505e+000
1.881205241671307e+000	1.447227e-002	4.994553e+000
1.884920041446016e+000	1.395263e-002	4.994558e+000
1.888634841220724e+000	1.346974e-002	4.994560e+000
1.892349640995432e+000	1.302362e-002	4.994558e+000
1.896064440770140e+000	1.261426e-002	4.994555e+000
1.899779240544849e+000	1.224166e-002	4.994548e+000
1.903494040319557e+000	1.190583e-002	4.994538e+000
1.907208840094265e+000	1.160676e-002	4.994526e+000
1.909161965094265e+000	1.153516e-002	4.994481e+000
1.911115090094265e+000	1.167203e-002	4.994335e+000
1.913068215094265e+000	1.461594e-002	4.992736e+000
1.915021340094265e+000	2.360877e-002	4.987969e+000
1.915051857672390e+000	2.476064e-002	4.987339e+000
1.915059487066921e+000	2.541964e-002	4.986974e+000
1.915074745855984e+000	2.712839e-002	4.986019e+000
1.915078560553249e+000	2.769853e-002	4.985695e+000
1.915080736122784e+000	2.796777e-002	4.985546e+000
1.915082911692318e+000	2.833944e-002	4.985335e+000
1.915085087261852e+000	2.881353e-002	4.985062e+000
1.915087262831387e+000	2.939005e-002	4.984728e+000
1.915089438400921e+000	3.006899e-002	4.984332e+000
1.915091613970455e+000	3.085036e-002	4.983874e+000
1.915093789539990e+000	3.173415e-002	4.983356e+000
1.915094743214306e+000	3.228626e-002	4.983027e+000
1.915096650562939e+000	3.380157e-002	4.982117e+000
1.915097127400097e+000	3.435378e-002	4.981781e+000
1.915098081074413e+000	3.586553e-002	4.980852e+000
1.915098319492993e+000	3.639192e-002	4.980524e+000
1.915098915539440e+000	3.820987e-002	4.979379e+000
1.915099153958019e+000	3.953766e-002	4.978518e+000
1.915099630795178e+000	4.319847e-002	4.976109e+000
1.915099691438289e+000	4.389061e-002	4.975643e+000
1.915099812724512e+000	4.602333e-002	4.974162e+000
1.915100007709676e+000	5.120085e-002	4.970437e+000
1.915100134717001e+000	5.622725e-002	4.966699e+000
1.915100155715622e+000	5.745276e-002	4.965754e+000
1.915100197712864e+000	6.103007e-002	4.962873e+000
1.915100281707349e+000	7.197018e-002	4.953565e+000
1.915100349612531e+000	8.727539e-002	4.939634e+000
1.915100396551544e+000	1.063008e-001	4.921251e+000
1.915100431878879e+000	1.311700e-001	4.896212e+000
1.915100461856198e+000	1.672182e-001	4.859131e+000
1.915100490131338e+000	2.272391e-001	4.797143e+000
1.915100523380642e+000	3.464242e-001	4.674690e+000
1.915100554612243e+000	5.228378e-001	4.494783e+000
1.915100599690409e+000	8.688182e-001	4.143707e+000
1.915100646188091e+000	1.285127e+000	3.722179e+000
1.915100700360880e+000	1.801581e+000	3.199548e+000
1.915100771507514e+000	2.490045e+000	2.503471e+000
1.915100913800782e+000	3.868675e+000	1.111145e+000
1.915100946747249e+000	4.179405e+000	7.959033e-001
1.915101012640184e+000	4.777250e+000	1.847846e-001
1.915101014132610e+000	4.789522e+000	1.720586e-001
1.915101017117462e+000	4.811125e+000	1.493867e-001
1.915101023087166e+000	4.850357e+000	1.087245e-001
1.915101030245780e+000	4.889479e+000	7.003332e-002
1.915101038203815e+000	4.921990e+000	4.117710e-002
1.915101044657054e+000	4.940411e+000	2.735949e-002
1.915101048850429e+000	4.948532e+000	2.229260e-002
1.915101054378686e+000	4.956061e+000	1.819891e-002
1.915101059381215e+000	4.961026e+000	1.571557e-002
1.915101065762491e+000	4.965530e+000	1.361579e-002
1.915101072876818e+000	4.969101e+000	1.203246e-002
1.915101081791397e+000	4.972222e+000	1.070344e-002
1.915101091777689e+000	4.974632e+000	9.707349e-003
1.915101105368747e+000	4.976853e+000	8.810085e-003
1.915101120713484e+000	4.978525e+000	8.145891e-003
1.915101143612825e+000	4.980145e+000	7.511016e-003
1.915101168793044e+000	4.981292e+000	7.065471e-003
1.915101205714409e+000	4.982342e+000	6.660679e-003
1.915101248605720e+000	4.983102e+000	6.369427e-003
1.915101313829308e+000	4.983795e+000	6.104529e-003
1.915101390955932e+000	4.984282e+000	5.919473e-003
1.915101514413967e+000	4.984719e+000	5.753085e-003
1.915101662388718e+000	4.985007e+000	5.643966e-003
1.915101917458570e+000	4.985250e+000	5.552049e-003
1.915102307186867e+000	4.985411e+000	5.491062e-003
1.915104629888937e+000	4.985545e+000	5.440337e-003
1.918903912781003e+000	4.986070e+000	5.437378e-003
1.922703195673069e+000	4.986558e+000	5.437457e-003
1.926502478565135e+000	4.987007e+000	5.440573e-003
1.930301761457201e+000	4.987418e+000	5.446727e-003
1.934101044349267e+000	4.987792e+000	5.455918e-003
1.937900327241333e+000	4.988127e+000	5.468147e-003
1.941699610133399e+000	4.988424e+000	5.483413e-003
1.943652735133399e+000	4.988456e+000	5.547571e-003
1.945605860133399e+000	4.988153e+000	5.775579e-003
1.947558985133399e+000	4.987357e+000	6.249472e-003
1.947650537867774e+000	4.987244e+000	6.309547e-003
1.947772608180274e+000	4.987042e+000	6.415933e-003
1.948016748805274e+000	4.986407e+000	6.747173e-003
1.948103907825834e+000	4.986385e+000	6.758202e-003
1.948191066846394e+000	4.986232e+000	6.837331e-003
1.948278225866955e+000	4.985948e+000	6.984558e-003
1.948365384887515e+000	4.985533e+000	7.199885e-003
1.948452543908075e+000	4.984986e+000	7.483310e-003
1.948539702928635e+000	4.984309e+000	7.834835e-003
1.948626861949195e+000	4.983500e+000	8.254459e-003
1.948748932261695e+000	4.981958e+000	9.057045e-003
1.948779449839820e+000	4.981428e+000	9.334812e-003
1.948840484996070e+000	4.979509e+000	1.036310e-002
1.948962555308570e+000	4.973696e+000	1.351826e-002
1.948966032761528e+000	4.973377e+000	1.369672e-002
1.948972987667444e+000	4.972197e+000	1.436895e-002
1.948987187076021e+000	4.968943e+000	1.624370e-002
1.948989889978973e+000	4.967614e+000	1.703149e-002
1.948991048365953e+000	4.966681e+000	1.759290e-002
1.948992592881926e+000	4.964895e+000	1.867902e-002
1.948992893821466e+000	4.964382e+000	1.899523e-002
1.948993646170317e+000	4.962545e+000	2.014234e-002
1.948993947109857e+000	4.961190e+000	2.101225e-002
1.948994455512661e+000	4.958032e+000	2.306682e-002
1.948994530616615e+000	4.957334e+000	2.353089e-002
1.948994680824524e+000	4.955204e+000	2.498831e-002
1.948994891240211e+000	4.950880e+000	2.802915e-002
1.948995003752951e+000	4.947210e+000	3.071726e-002
1.948995096244744e+000	4.942465e+000	3.434133e-002
1.948995162522255e+000	4.937204e+000	3.855627e-002
1.948995224907931e+000	4.929501e+000	4.505755e-002
1.948995275918458e+000	4.919602e+000	5.387997e-002
1.948995318099628e+000	4.906454e+000	6.624281e-002
1.948995355663618e+000	4.887472e+000	8.491737e-002
1.948995388780506e+000	4.859928e+000	1.128951e-001
1.948995418366554e+000	4.818099e+000	1.560498e-001
1.948995447155491e+000	4.747093e+000	2.293334e-001
1.948995479218455e+000	4.615627e+000	3.641251e-001
1.948995512610682e+000	4.406555e+000	5.769576e-001
1.948995565894546e+000	3.971521e+000	1.017965e+000
1.948995619311031e+000	3.479660e+000	1.515864e+000
1.948995677566743e+000	2.919118e+000	2.082958e+000
1.948995767836321e+000	2.049099e+000	2.963139e+000
1.948995948375477e+000	3.258204e-001	4.707889e+000
1.948995950883800e+000	3.034109e-001	4.730875e+000
1.948995955900445e+000	2.626627e-001	4.773380e+000
1.948995965933736e+000	1.869612e-001	4.852546e+000
1.948995973495127e+000	1.371755e-001	4.903932e+000
1.948995980022374e+000	1.036662e-001	4.936408e+000
1.948995988966980e+000	7.014418e-002	4.964984e+000
1.948995993581686e+000	5.799245e-002	4.973763e+000
1.948995997837086e+000	5.037476e-002	4.978330e+000
1.948996003163046e+000	4.342010e-002	4.982067e+000
1.948996008713318e+000	3.813600e-002	4.984684e+000
1.948996014613404e+000	3.413028e-002	4.986540e+000
1.948996022196752e+000	3.046028e-002	4.988157e+000
1.948996030079234e+000	2.776469e-002	4.989303e+000
1.948996040918466e+000	2.518820e-002	4.990366e+000
1.948996052441904e+000	2.330437e-002	4.991127e+000
1.948996069993553e+000	2.138179e-002	4.991891e+000
1.948996088287591e+000	2.005633e-002	4.992411e+000
1.948996118126906e+000	1.867918e-002	4.992946e+000
1.948996149412137e+000	1.775952e-002	4.993300e+000
1.948996198630740e+000	1.687675e-002	4.993639e+000
1.948996253736192e+000	1.627282e-002	4.993869e+000
1.948996343592664e+000	1.569952e-002	4.994088e+000
1.948996445829396e+000	1.532458e-002	4.994230e+000
1.948996623323339e+000	1.498188e-002	4.994360e+000
1.948996864728876e+000	1.475216e-002	4.994447e+000
1.948997347539949e+000	1.457465e-002	4.994514e+000
1.948998196088643e+000	1.448649e-002	4.994547e+000
1.952842690139588e+000	1.393886e-002	4.994557e+000
1.956687184190533e+000	1.343450e-002	4.994562e+000
1.960531678241478e+000	1.297341e-002	4.994561e+000
1.964376172292422e+000	1.255558e-002	4.994556e+000
1.968220666343367e+000	1.218101e-002	4.994546e+000
1.972065160394312e+000	1.184971e-002	4.994531e+000
1.975909654445257e+000	1.156168e-002	4.994511e+000
1.977862779445257e+000	1.155634e-002	4.994434e+000
1.979815904445257e+000	1.200046e-002	4.994135e+000
1.981769029445257e+000	1.329592e-002	4.993408e+000
1.982013170070257e+000	1.392302e-002	4.993080e+000
1.982501451320257e+000	1.653817e-002	4.991726e+000
1.982623521632757e+000	1.879931e-002	4.990515e+000
1.982867662257757e+000	2.780255e-002	4.985633e+000
1.982873989002869e+000	2.848371e-002	4.985249e+000
1.982875570689147e+000	2.879278e-002	4.985072e+000
1.982878734061703e+000	2.965862e-002	4.984569e+000
1.982885060806815e+000	3.200178e-002	4.983196e+000
1.982886071051938e+000	3.261869e-002	4.982828e+000
1.982888280963144e+000	3.460501e-002	4.981628e+000
1.982888533524425e+000	3.498487e-002	4.981396e+000
1.982889038646987e+000	3.612542e-002	4.980684e+000
1.982890048892110e+000	3.946890e-002	4.978570e+000
1.982890172273502e+000	4.013591e-002	4.978137e+000
1.982890419036287e+000	4.215173e-002	4.976806e+000
1.982890619610509e+000	4.445895e-002	4.975249e+000
1.982890772179457e+000	4.714978e-002	4.973379e+000
1.982890916836547e+000	5.076288e-002	4.970803e+000
1.982890948247081e+000	5.186590e-002	4.969993e+000
1.982891011068149e+000	5.496828e-002	4.967640e+000
1.982891105984992e+000	6.189404e-002	4.962140e+000
1.982891186704784e+000	7.161772e-002	4.953928e+000
1.982891243435956e+000	8.327553e-002	4.943449e+000
1.982891285361246e+000	9.773424e-002	4.929706e+000
1.982891321056867e+000	1.179257e-001	4.909667e+000
1.982891352563472e+000	1.472423e-001	4.879745e+000
1.982891381422490e+000	1.928678e-001	4.832637e+000
1.982891410433843e+000	2.718542e-001	4.751204e+000
1.982891442050011e+000	4.128836e-001	4.606785e+000
1.982891477320625e+000	6.446183e-001	4.371031e+000
1.982891523951287e+000	1.033225e+000	3.977188e+000
1.982891577463549e+000	1.529817e+000	3.474544e+000
1.982891634153311e+000	2.075422e+000	2.922585e+000
1.982891730656246e+000	3.006826e+000	1.980585e+000
1.982891897920590e+000	4.607745e+000	3.606409e-001
1.982891901721803e+000	4.642266e+000	3.253326e-001
1.982891909324229e+000	4.705584e+000	2.595775e-001
1.982891924529082e+000	4.821710e+000	1.384918e-001
1.982891932621332e+000	4.873794e+000	8.517536e-002
1.982891939250166e+000	4.905468e+000	5.522256e-002
1.982891947789498e+000	4.934925e+000	3.113134e-002
1.982891950934893e+000	4.942637e+000	2.577341e-002
1.982891955313097e+000	4.950136e+000	2.138080e-002
1.982891960426015e+000	4.956733e+000	1.784966e-002
1.982891965940734e+000	4.961935e+000	1.528136e-002
1.982891971730847e+000	4.965868e+000	1.346012e-002
1.982891979020758e+000	4.969417e+000	1.189509e-002
1.982891986857979e+000	4.972134e+000	1.073933e-002
1.982891997203511e+000	4.974648e+000	9.700716e-003
1.982892008540538e+000	4.976554e+000	8.929374e-003
1.982892025223540e+000	4.978452e+000	8.174754e-003
1.982892042955286e+000	4.979789e+000	7.649523e-003
1.982892072863083e+000	4.981232e+000	7.088956e-003
1.982892102646959e+000	4.982147e+000	6.735617e-003
1.982892151818726e+000	4.983067e+000	6.382636e-003
1.982892204109639e+000	4.983667e+000	6.153321e-003
1.982892294511600e+000	4.984270e+000	5.923825e-003
1.982892390810242e+000	4.984640e+000	5.783100e-003
1.982892572636738e+000	4.985001e+000	5.646378e-003
1.982892837800834e+000	4.985250e+000	5.551730e-003
1.982893368129028e+000	4.985427e+000	5.484887e-003
1.982896412527031e+000	4.985541e+000	5.442109e-003
1.984866841075533e+000	4.985814e+000	5.443381e-003
1.986837269624035e+000	4.986078e+000	5.444412e-003
1.988807698172537e+000	4.986334e+000	5.445204e-003
1.990778126721039e+000	4.986580e+000	5.445757e-003
1.992748555269541e+000	4.986818e+000	5.446070e-003
1.994718983818043e+000	4.987047e+000	5.446143e-003
1.996689412366545e+000	4.987267e+000	5.445977e-003
1.998642537366545e+000	4.987476e+000	5.446268e-003
2.000000000000000e+000	4.987615e+000	5.446376e-003
